,ISSN,Issn,Title,CiteScore,SNIP,SJR,H index,IF,"Eigen Factor
Score",Scopus_Quartile,SJR Quartile,HJRS Category,JPI,Medallion,HEC Recognized?,Scopus_Subject_Category,SCimago_Categories,SCimago_Areas,WoS_Category,HJRS_Subject_Category,ESA_Index,ESA_Index_Imputed,ESA_Quartile,ESA_Quartile_Imputed,ranked_ESA_Index,ranked_ESA_Index_Imputed
66,,"09515666, 14355655",ai and society,3.9,1.268,0.59,39.0,0.0,0.0,PQ1,JQ3,X,29.0,Null,Yes,Human-Computer Interaction,Philosophy (Q1); Artificial Intelligence (Q2); Human-Computer Interaction (Q3),Arts and Humanities; Computer Science,,Human-Computer Interaction,0.4083333333333334,0.485,ESA_Q2,ESAImp_Q2,67.5,66.5
67,,"23307714, 23307706",journal of control and decision,4.6,1.376,0.803,20.0,0.0,0.0,PQ1,JQ2,X,28.0,Null,Yes,Human-Computer Interaction,Control and Optimization (Q1); Artificial Intelligence (Q2); Computer Networks and Communications (Q2); Control and Systems Engineering (Q2); Human-Computer Interaction (Q2); Information Systems (Q2); Signal Processing (Q2),Computer Science; Engineering; Mathematics,,Human-Computer Interaction,0.4083333333333334,0.655,ESA_Q2,ESAImp_Q2,67.5,53.0
68,,22279709,informatics,4.8,1.252,0.595,23.0,0.0,0.0,PQ1,JQ2,X,27.0,Null,Yes,Human-Computer Interaction,Communication (Q1); Computer Networks and Communications (Q2); Human-Computer Interaction (Q2),Computer Science; Social Sciences,,Human-Computer Interaction,0.3816666666666666,0.6283333333333333,ESA_Q2,ESAImp_Q2,69.0,54.0
69,1016-2364,10162364,journal of information science and engineering,1.5,0.56,0.269,41.0,1.142,0.00046,PQ2,JQ4,X,23.0,Null,Yes,Human-Computer Interaction,Library and Information Sciences (Q2); Computational Theory and Mathematics (Q4); Hardware and Architecture (Q4); Human-Computer Interaction (Q4); Software (Q4),Computer Science; Social Sciences,"COMPUTER SCIENCE, INFORMATION SYSTEMS",Human-Computer Interaction,0.3783333333333334,0.3083333333333333,ESA_Q2,ESAImp_Q3,70.0,98.0
70,,"10958533, 1045926X",journal of visual languages and computing,0.0,1.952,0.414,52.0,0.0,0.0,,JQ3,X,26.0,Null,Yes,Human-Computer Interaction,Linguistics and Language (Q1); Computer Science Applications (Q3); Human-Computer Interaction (Q3),Computer Science; Social Sciences,,Human-Computer Interaction,0.375,0.5516666666666666,ESA_Q2,ESAImp_Q2,71.0,63.0
71,,19367228,acm transactions on accessible computing,4.3,0.82,0.592,34.0,0.0,0.0,PQ2,JQ3,X,27.0,Null,Yes,Human-Computer Interaction,Computer Science Applications (Q2); Human-Computer Interaction (Q3),Computer Science,,Human-Computer Interaction,0.3716666666666666,0.4783333333333333,ESA_Q2,ESAImp_Q2,72.0,69.0
72,,24749567,"proceedings of the acm on interactive, mobile, wearable and ubiquitous technologies",2.9,1.224,0.827,23.0,0.0,0.0,PQ2,JQ2,X,29.0,Null,Yes,Human-Computer Interaction,Computer Networks and Communications (Q2); Hardware and Architecture (Q2); Human-Computer Interaction (Q2),Computer Science,,Human-Computer Interaction,0.3666666666666667,0.485,ESA_Q2,ESAImp_Q2,73.0,66.5
73,,24144088,multimodal technologies and interaction,4.5,1.136,0.506,27.0,0.0,0.0,PQ2,JQ3,X,25.0,Null,Yes,Human-Computer Interaction,Computer Networks and Communications (Q2); Computer Science Applications (Q3); Human-Computer Interaction (Q3); Neuroscience (miscellaneous) (Q3),Computer Science; Neuroscience,,Human-Computer Interaction,0.365,0.4716666666666667,ESA_Q2,ESAImp_Q2,74.0,70.0
74,,2073431X,computers,3.7,1.08,0.557,32.0,0.0,0.0,PQ2,JQ3,X,27.0,Null,Yes,Human-Computer Interaction,Computer Networks and Communications (Q2); Human-Computer Interaction (Q3),Computer Science,,Human-Computer Interaction,0.3633333333333333,0.47,ESA_Q2,ESAImp_Q2,75.0,71.0
75,,"13812416, 15728110",international journal of speech technology,3.4,0.984,0.394,34.0,0.0,0.0,PQ1,JQ3,X,23.0,Null,Yes,Human-Computer Interaction,Linguistics and Language (Q1); Computer Vision and Pattern Recognition (Q3); Human-Computer Interaction (Q3); Software (Q3),Computer Science; Social Sciences,,Human-Computer Interaction,0.33,0.4066666666666667,ESA_Q2,ESAImp_Q2,76.0,76.0
76,,22063374,communication research and practice,3.5,1.403,0.582,13.0,0.0,0.0,PQ1,JQ3,X,24.0,Null,Yes,Human-Computer Interaction,Political Science and International Relations (Q1); Communication (Q2); Computer Networks and Communications (Q2); Marketing (Q2); Human-Computer Interaction (Q3),"Business, Management and Accounting; Computer Science; Social Sciences",,Human-Computer Interaction,0.325,0.4016666666666666,ESA_Q3,ESAImp_Q3,77.0,79.0
77,,20814836,paladyn,3.8,0.919,0.517,23.0,0.0,0.0,PQ2,JQ3,Y,22.0,Null,Yes,Human-Computer Interaction,Artificial Intelligence (Q3); Behavioral Neuroscience (Q3); Cognitive Neuroscience (Q3); Developmental Neuroscience (Q3); Human-Computer Interaction (Q3),Computer Science; Neuroscience,,Human-Computer Interaction,0.32,0.4266666666666666,ESA_Q3,ESAImp_Q2,78.0,74.0
78,,"13245821, 13254340",australasian journal of engineering education,3.6,1.195,0.476,12.0,0.0,0.0,PQ1,JQ3,Y,22.0,Null,Yes,Human-Computer Interaction,Education (Q2); Engineering (miscellaneous) (Q2); Human-Computer Interaction (Q3),Computer Science; Engineering; Social Sciences,,Human-Computer Interaction,0.2933333333333333,0.3699999999999999,ESA_Q3,ESAImp_Q3,79.0,88.0
79,,"20476973, 20476965",health systems,3.4,0.987,0.47,17.0,0.0,0.0,PQ2,-,,,,,Human-Computer Interaction,Computer Science Applications (Q3); Health Informatics (Q3); Health Information Management (Q3); Health Policy (Q3),Computer Science; Health Professions; Medicine,,,0.2866666666666667,0.3433333333333333,ESA_Q3,ESAImp_Q3,80.0,91.0
80,,"20965796, 26661209",virtual reality and intelligent hardware,4.1,1.809,0.0,14.0,0.0,0.0,PQ2,-,Y,1.0,Null,Yes,Human-Computer Interaction,Computer Graphics and Computer-Aided Design; Computer Science Applications; Human-Computer Interaction,Computer Science,,Human-Computer Interaction,0.2833333333333334,0.34,ESA_Q3,ESAImp_Q3,81.0,92.0
81,,"14498618, 13262238",australasian journal of information systems,3.2,0.708,0.4,25.0,0.0,0.0,PQ2,JQ3,Y,21.0,Null,Yes,Human-Computer Interaction,"Business, Management and Accounting (miscellaneous) (Q2); Information Systems and Management (Q2); Human-Computer Interaction (Q3); Information Systems (Q3)","Business, Management and Accounting; Computer Science; Decision Sciences",,Human-Computer Interaction,0.2766666666666666,0.3833333333333333,ESA_Q3,ESAImp_Q3,82.0,83.5
82,,"23262621, 2326263X",brain-computer interfaces,3.6,0.635,0.445,21.0,0.0,0.0,PQ2,JQ3,Y,21.0,Null,Yes,Human-Computer Interaction,Electrical and Electronic Engineering (Q2); Biomedical Engineering (Q3); Human-Computer Interaction (Q3); Behavioral Neuroscience (Q4),Computer Science; Engineering; Neuroscience,,Human-Computer Interaction,0.2749999999999999,0.3816666666666666,ESA_Q3,ESAImp_Q3,83.0,85.0
83,,25715577,applied system innovation,3.2,0.904,0.358,19.0,0.0,0.0,PQ2,JQ3,Y,20.0,Null,Yes,Human-Computer Interaction,Industrial and Manufacturing Engineering (Q2); Applied Mathematics (Q3); Artificial Intelligence (Q3); Control and Systems Engineering (Q3); Human-Computer Interaction (Q3); Information Systems (Q3),Computer Science; Engineering; Mathematics,,Human-Computer Interaction,0.2649999999999999,0.3716666666666666,ESA_Q3,ESAImp_Q3,84.0,87.0
84,,15414914,journal of interactive online learning,0.0,1.543,0.169,38.0,0.0,0.0,,JQ4,Y,14.0,Null,Yes,Human-Computer Interaction,Computer Science Applications (Q4); Education (Q4); E-learning (Q4); Human-Computer Interaction (Q4),Computer Science; Social Sciences,,Human-Computer Interaction,0.2616666666666666,0.4383333333333333,ESA_Q3,ESAImp_Q2,85.0,72.0
85,,"25483161, 24426571",international journal of advances in intelligent informatics,2.8,0.86,0.386,14.0,0.0,0.0,PQ3,JQ3,Y,18.0,Null,Yes,Human-Computer Interaction,Artificial Intelligence (Q3); Computer Vision and Pattern Recognition (Q3); Human-Computer Interaction (Q3),Computer Science,,Human-Computer Interaction,0.24,0.4166666666666667,ESA_Q3,ESAImp_Q2,86.0,75.0
86,,26249898,frontiers in computer science,1.8,1.805,0.0,15.0,0.0,0.0,PQ3,-,Y,1.0,Null,Yes,Human-Computer Interaction,Computer Science Applications; Computer Science (miscellaneous); Computer Vision and Pattern Recognition; Human-Computer Interaction,Computer Science,,Human-Computer Interaction,0.2266666666666666,0.4033333333333333,ESA_Q3,ESAImp_Q3,87.0,78.0
87,,17956889,human technology,2.6,0.883,0.347,12.0,0.0,0.0,PQ1,JQ3,Y,17.0,Null,Yes,Human-Computer Interaction,Communication (Q2); Human-Computer Interaction (Q3); Social Psychology (Q3),Computer Science; Psychology; Social Sciences,,Human-Computer Interaction,0.225,0.3016666666666667,ESA_Q3,ESAImp_Q3,88.0,101.5
88,,"17443806, 14626268",digital creativity,1.5,0.954,0.227,25.0,0.0,0.0,PQ2,JQ4,Y,17.0,Null,Yes,Human-Computer Interaction,Arts and Humanities (miscellaneous) (Q2); Computer Graphics and Computer-Aided Design (Q3); Computational Theory and Mathematics (Q4); Human-Computer Interaction (Q4),Arts and Humanities; Computer Science,,Human-Computer Interaction,0.2233333333333333,0.2799999999999999,ESA_Q3,ESAImp_Q3,89.0,108.5
89,,25763202,ieee transactions on medical robotics and bionics,3.0,1.27,0.0,16.0,0.0,0.0,PQ2,-,Y,1.0,Null,Yes,Human-Computer Interaction,Artificial Intelligence; Biomedical Engineering; Computer Science Applications; Control and Optimization; Human-Computer Interaction,Computer Science; Engineering; Mathematics,,Human-Computer Interaction,0.2216666666666666,0.2783333333333334,ESA_Q3,ESAImp_Q3,90.0,110.0
90,,"17937027, 17930057",new mathematics and natural computation,1.9,0.959,0.302,15.0,0.0,0.0,PQ3,JQ3,Y,18.0,Null,Yes,Human-Computer Interaction,Applied Mathematics (Q3); Computational Mathematics (Q3); Computational Theory and Mathematics (Q3); Computer Science Applications (Q3); Human-Computer Interaction (Q3),Computer Science; Mathematics,,Human-Computer Interaction,0.2166666666666666,0.3933333333333333,ESA_Q3,ESAImp_Q3,91.0,80.5
91,,"25245228, 2524521X",ccf transactions on pervasive computing and interaction,2.1,0.902,0.429,9.0,0.0,0.0,PQ3,JQ3,Y,19.0,Null,Yes,Human-Computer Interaction,Artificial Intelligence (Q3); Computer Networks and Communications (Q3); Computer Science Applications (Q3); Human-Computer Interaction (Q3),Computer Science,,Human-Computer Interaction,0.2166666666666666,0.3933333333333333,ESA_Q3,ESAImp_Q3,92.0,80.5
92,,1093023X,journal of interactive learning research,1.7,0.467,0.276,29.0,0.0,0.0,PQ2,JQ4,Y,17.0,Null,Yes,Human-Computer Interaction,Computer Science Applications (Q3); Education (Q3); Human-Computer Interaction (Q4),Computer Science; Social Sciences,,Human-Computer Interaction,0.2133333333333333,0.27,ESA_Q3,ESAImp_Q3,93.0,112.5
93,,24249068,journal of medical robotics research,4.2,0.803,0.0,14.0,0.0,0.0,PQ1,-,Y,1.0,Null,Yes,Human-Computer Interaction,Applied Mathematics; Artificial Intelligence; Biomedical Engineering; Computer Science Applications; Human-Computer Interaction,Computer Science; Engineering; Mathematics,,Human-Computer Interaction,0.2116666666666666,0.2883333333333334,ESA_Q3,ESAImp_Q3,94.0,104.0
94,,"0211819X, 20148801",educar,1.8,0.74,0.499,9.0,0.0,0.0,PQ2,JQ3,Y,18.0,Null,Yes,Human-Computer Interaction,Communication (Q2); Education (Q2); Human-Computer Interaction (Q3),Computer Science; Social Sciences,,Human-Computer Interaction,0.2066666666666666,0.3133333333333333,ESA_Q3,ESAImp_Q3,95.5,97.0
95,,"1942390X, 19423918",international journal of mobile human computer interaction,2.6,0.481,0.262,20.0,0.0,0.0,PQ3,JQ4,Y,15.0,Null,Yes,Human-Computer Interaction,Human-Computer Interaction (Q4),Computer Science,,Human-Computer Interaction,0.2066666666666666,0.3833333333333333,ESA_Q3,ESAImp_Q3,95.5,83.5
96,,"15483916, 15483908",international journal of technology and human interaction,1.3,0.726,0.292,22.0,0.0,0.0,PQ3,JQ4,Y,18.0,Null,Yes,Human-Computer Interaction,Information Systems (Q3); Human-Computer Interaction (Q4),Computer Science,,Human-Computer Interaction,0.2033333333333333,0.3799999999999999,ESA_Q3,ESAImp_Q3,97.0,86.0
97,,"18269745, 22832998",interaction design and architecture(s),1.4,0.727,0.353,16.0,0.0,0.0,PQ2,JQ3,Y,19.0,Null,Yes,Human-Computer Interaction,Architecture (Q1); Media Technology (Q2); Social Sciences (miscellaneous) (Q2); Computer Science Applications (Q3); Education (Q3); Human-Computer Interaction (Q3); Pharmacology (Q3),"Computer Science; Engineering; Pharmacology, Toxicology and Pharmaceutics; Social Sciences",,Human-Computer Interaction,0.195,0.3016666666666667,ESA_Q3,ESAImp_Q3,98.0,101.5
98,,24519588,computers in human behavior reports,1.2,1.505,0.0,15.0,0.0,0.0,PQ4,-,Y,1.0,Null,Yes,Human-Computer Interaction,Applied Psychology; Artificial Intelligence; Cognitive Neuroscience; Computer Science Applications; Human-Computer Interaction; Neuroscience (miscellaneous),Computer Science; Neuroscience; Psychology,,Human-Computer Interaction,0.19,0.3666666666666667,ESA_Q3,ESAImp_Q3,99.0,89.0
99,,"15573958, 15573966",international journal of cognitive informatics and natural intelligence,1.3,0.417,0.239,26.0,0.0,0.0,PQ4,JQ4,Y,13.0,Null,Yes,Human-Computer Interaction,Artificial Intelligence (Q4); Human-Computer Interaction (Q4); Software (Q4),Computer Science,,Human-Computer Interaction,0.1866666666666666,0.3633333333333333,ESA_Q3,ESAImp_Q3,100.0,90.0
100,,"15447529, 15447537",information technologies and international development,2.1,1.041,0.215,4.0,0.0,0.0,PQ2,JQ4,Y,13.0,Null,Yes,Human-Computer Interaction,Communication (Q3); Development (Q3); Computer Networks and Communications (Q4); Computer Science Applications (Q4); Human-Computer Interaction (Q4); Information Systems (Q4); Management of Technology and Innovation (Q4),"Business, Management and Accounting; Computer Science; Social Sciences",,Human-Computer Interaction,0.1766666666666666,0.2333333333333333,ESA_Q3,ESAImp_Q4,101.0,120.0
101,,"21966826, 1618162X",i-com,2.0,0.673,0.266,9.0,0.0,0.0,PQ2,JQ4,Y,15.0,Null,Yes,Human-Computer Interaction,"Business, Management and Accounting (miscellaneous) (Q3); Communication (Q3); Computer Networks and Communications (Q3); Information Systems (Q3); Human-Computer Interaction (Q4); Social Psychology (Q4)","Business, Management and Accounting; Computer Science; Psychology; Social Sciences",,Human-Computer Interaction,0.1716666666666666,0.2283333333333333,ESA_Q3,ESAImp_Q4,102.0,122.0
102,,"18287344, 22402950",qwerty,1.3,0.863,0.264,8.0,0.0,0.0,PQ1,JQ4,Y,13.0,Null,Yes,Human-Computer Interaction,Cultural Studies (Q1); Communication (Q3); Education (Q3); Human-Computer Interaction (Q4),Computer Science; Social Sciences,,Human-Computer Interaction,0.1633333333333333,0.24,ESA_Q3,ESAImp_Q4,103.0,119.0
103,,,webology,0.0,2.189,0.0,0.0,0.0,0.0,,,,,,,Human-Computer Interaction,,,,,0.1616666666666666,0.1616666666666666,ESA_Q3,ESAImp_Q4,104.5,127.0
104,,25901486,computers and graphics: x,3.3,0.0,0.497,0.0,0.0,0.0,PQ2,JQ3,Y,22.0,Null,Yes,Human-Computer Interaction,Computer Graphics and Computer-Aided Design (Q2); Engineering (miscellaneous) (Q2); Human-Computer Interaction (Q3),Computer Science; Engineering,,Human-Computer Interaction,0.1616666666666666,0.2683333333333333,ESA_Q3,ESAImp_Q4,104.5,115.0
105,,"23794607, 23794615",behavioral science and policy,1.5,0.614,0.333,8.0,0.0,0.0,PQ3,JQ3,Y,15.0,Null,Yes,Human-Computer Interaction,"Development (Q3); Human-Computer Interaction (Q3); Public Health, Environmental and Occupational Health (Q3); Behavioral Neuroscience (Q4)",Computer Science; Medicine; Neuroscience; Social Sciences,,Human-Computer Interaction,0.16,0.3366666666666666,ESA_Q3,ESAImp_Q3,106.0,93.0
106,,"18724981, 18758843",intelligent decision technologies,1.4,0.421,0.243,17.0,0.0,0.0,PQ4,JQ4,Y,12.0,Null,Yes,Human-Computer Interaction,Computer Vision and Pattern Recognition (Q3); Artificial Intelligence (Q4); Human-Computer Interaction (Q4); Software (Q4),Computer Science,,Human-Computer Interaction,0.1583333333333333,0.3349999999999999,ESA_Q3,ESAImp_Q3,107.0,94.0
107,,"13430130, 18838014",journal of advanced computational intelligence and intelligent informatics,1.1,0.339,0.205,21.0,0.0,0.0,PQ4,JQ4,Y,11.0,Null,Yes,Human-Computer Interaction,Artificial Intelligence (Q4); Computer Vision and Pattern Recognition (Q4); Human-Computer Interaction (Q4),Computer Science,,Human-Computer Interaction,0.1516666666666666,0.3283333333333333,ESA_Q3,ESAImp_Q3,108.0,95.0
108,,"17538548, 17551706",international journal of humanities and arts computing,0.9,0.712,0.202,13.0,0.0,0.0,PQ1,JQ4,Y,12.0,Null,Yes,Human-Computer Interaction,Arts and Humanities (miscellaneous) (Q3); Computer Science (miscellaneous) (Q4); Human-Computer Interaction (Q4),Arts and Humanities; Computer Science,,Human-Computer Interaction,0.15,0.2266666666666666,ESA_Q3,ESAImp_Q4,109.0,123.0
109,,162523,fujitsu scientific and technical journal,0.9,0.321,0.145,23.0,0.0,0.0,PQ4,JQ4,Y,8.0,Null,Yes,Human-Computer Interaction,Electrical and Electronic Engineering (Q4); Hardware and Architecture (Q4); Human-Computer Interaction (Q4),Computer Science; Engineering,,Human-Computer Interaction,0.1433333333333333,0.32,ESA_Q3,ESAImp_Q3,110.0,96.0
110,,2210142X,international journal of computing and digital systems,1.1,0.333,0.206,14.0,0.0,0.0,PQ3,JQ4,Y,11.0,Null,Yes,Human-Computer Interaction,Computer Graphics and Computer-Aided Design (Q3); Artificial Intelligence (Q4); Computer Networks and Communications (Q4); Human-Computer Interaction (Q4); Information Systems (Q4); Management of Technology and Innovation (Q4),"Business, Management and Accounting; Computer Science",,Human-Computer Interaction,0.13,0.3066666666666666,ESA_Q3,ESAImp_Q3,111.0,99.0
111,,"13614576, 17407869",new review of information networking,1.0,0.432,0.145,15.0,0.0,0.0,PQ3,JQ4,Y,11.0,Null,Yes,Human-Computer Interaction,Computer Networks and Communications (Q4); Education (Q4); Human-Computer Interaction (Q4); Information Systems (Q4),Computer Science; Social Sciences,,Human-Computer Interaction,0.1283333333333333,0.305,ESA_Q3,ESAImp_Q3,112.0,100.0
112,,23848766,international journal of serious games,1.6,0.529,0.195,6.0,0.0,0.0,PQ2,JQ4,Y,8.0,Null,Yes,Human-Computer Interaction,Applied Mathematics (Q4); Artificial Intelligence (Q4); Computer Graphics and Computer-Aided Design (Q4); Education (Q4); Human-Computer Interaction (Q4); Software (Q4),Computer Science; Mathematics; Social Sciences,,Human-Computer Interaction,0.1266666666666666,0.1833333333333333,ESA_Q3,ESAImp_Q4,113.0,126.0
113,,14709120,"body, space and technology",0.6,0.756,0.254,3.0,0.0,0.0,PQ3,JQ4,Y,8.0,Null,Yes,Human-Computer Interaction,Arts and Humanities (miscellaneous) (Q2); Computer Graphics and Computer-Aided Design (Q3); Human-Computer Interaction (Q4),Arts and Humanities; Computer Science,,Human-Computer Interaction,0.1216666666666666,0.2983333333333333,ESA_Q3,ESAImp_Q3,114.0,103.0
114,,"1757191X, 17571928",journal of gaming and virtual worlds,1.0,0.232,0.141,15.0,0.0,0.0,PQ4,JQ4,Y,7.0,Null,Yes,Human-Computer Interaction,Computer Graphics and Computer-Aided Design (Q4); Computer Science Applications (Q4); Human-Computer Interaction (Q4),Computer Science,,Human-Computer Interaction,0.1116666666666666,0.2883333333333333,ESA_Q4,ESAImp_Q3,115.0,105.0
115,,22239766,international journal of automation and smart technology,1.1,0.296,0.121,12.0,0.0,0.0,PQ4,JQ4,Y,6.0,Null,Yes,Human-Computer Interaction,Artificial Intelligence (Q4); Control and Systems Engineering (Q4); Electrical and Electronic Engineering (Q4); Hardware and Architecture (Q4); Human-Computer Interaction (Q4); Signal Processing (Q4),Computer Science; Engineering,,Human-Computer Interaction,0.1066666666666666,0.2833333333333333,ESA_Q4,ESAImp_Q3,116.0,106.0
